,Unnamed: 0,tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday,earnings
1603,1603,tt2550838,movie,The Worst Christmas of My Life,Il peggior Natale della mia vita,2012,86.0,Comedy,the worst christmas of my life,5.4,1203,True,False,False,False,17102648.34
1604,1604,tt2556308,movie,Holiday,Holiday,2014,160.0,"Action,Crime,Thriller",holiday,7.2,29676,False,False,False,True,23912377.92
1605,1605,tt2556836,tvMovie,The Cast of a Christmas Story: Where Are They Now?,The Cast of a Christmas Story: Where Are They Now?,2012,60.0,Documentary,the cast of a christmas story where are they now,6.3,11,True,False,False,False,82967525.55
1606,1606,tt2562146,movie,Hanukkah,Hanukkah,2019,106.0,Horror,hanukkah,3.3,188,False,True,False,False,11517336.27
1607,1607,tt2566858,tvMovie,A Star for Christmas,A Star for Christmas,2012,88.0,"Comedy,Drama,Romance",a star for christmas,5.1,1109,True,False,False,False,9561850.77
1608,1608,tt2571966,movie,A Little Christmas Business,A Little Christmas Business,2013,75.0,"Drama,Family",a little christmas business,3.7,294,True,False,False,False,10494766.58
1609,1609,tt2573268,movie,Fireplace for your Home: Christmas Music,Fireplace for your Home: Christmas Music,2010,46.0,Music,fireplace for your home christmas music,7.2,32,True,False,False,False,62383929.839999996
1610,1610,tt2578608,movie,Krampus: The Christmas Devil,Krampus: The Christmas Devil,2013,82.0,"Action,Horror,Thriller",krampus the christmas devil,1.6,1963,True,False,False,False,4321772.4799999995
1611,1611,tt2579624,video,Vastra Investigates: A Christmas Prequel,Vastra Investigates: A Christmas Prequel,2005,3.0,"Comedy,Drama,Sci-Fi",vastra investigates a christmas prequel,7.4,662,True,False,False,False,40977908.480000004
1612,1612,tt2585850,tvMovie,The Cow That Almost Missed Christmas,The Cow That Almost Missed Christmas,2012,28.0,"Animation,Comedy,Family",the cow that almost missed christmas,6.5,28,True,False,False,False,33415547.75
1613,1613,tt2609758,movie,A Madea Christmas,A Madea Christmas,2013,100.0,"Comedy,Drama,Romance",a madea christmas,5.0,6906,True,False,False,False,59745804.0
1614,1614,tt2622952,tvMovie,Uncle Wormsley's Christmas,Uncle Wormsley's Christmas,2012,30.0,"Animation,Musical",uncle wormsleys christmas,7.8,22,True,False,False,False,102784003.14
1615,1615,tt2627630,movie,A Christmas Carol: Scrooge's Ghostly Tale,A Christmas Carol: Scrooge's Ghostly Tale,2006,48.0,Animation,a christmas carol scrooges ghostly tale,5.6,67,True,False,False,False,15172429.999999998
1616,1616,tt26541686,tvMovie,Coupled Up for Christmas,Coupled Up for Christmas,2023,88.0,Romance,coupled up for christmas,7.4,47,True,False,False,False,56596662.24
1617,1617,tt2665200,tvMovie,Oh Christmas Tree!,Fir Crazy,2013,87.0,"Comedy,Family,Romance",oh christmas tree,6.3,2469,True,False,False,False,78528275.28
1618,1618,tt26729484,movie,Stab 3: Holiday Horror,Stab 3: Holiday Horror,2023,,Horror,stab 3 holiday horror,8.3,14,False,False,False,True,90412849.52000001
1619,1619,tt26733514,movie,A Gettysburg Christmas,A Gettysburg Christmas,2023,,,a gettysburg christmas,8.1,17,True,False,False,False,68762436.57
1620,1620,tt26935480,tvMovie,A Cowboy Christmas,A Cowboy Christmas,2023,82.0,Drama,a cowboy christmas,6.0,24,True,False,False,False,70736298.0
1621,1621,tt27229633,tvMovie,Sworn Justice: Taken Before Christmas,Sworn Justice: Taken Before Christmas,2023,,,sworn justice taken before christmas,6.2,11,True,False,False,False,20230547.3
1622,1622,tt2725962,movie,What We Did on Our Holiday,What We Did on Our Holiday,2014,95.0,"Comedy,Drama",what we did on our holiday,6.9,23980,False,False,False,True,67390655.73
1623,1623,tt27379141,tvMovie,Christmas Time Capsule,Christmas Time Capsule,2023,,Romance,christmas time capsule,6.2,202,True,False,False,False,6409573.0200000005
1624,1624,tt2739338,movie,The Christmas Candle,The Christmas Candle,2013,100.0,"Drama,Family",the christmas candle,6.2,2542,True,False,False,False,60355381.800000004
1625,1625,tt27411794,movie,Christmas Angel,Christmas Angel,2023,90.0,"Drama,Music,Romance",christmas angel,8.2,41,True,False,False,False,73475865.47999999
1626,1626,tt27496114,tvMovie,"Where Are You, Christmas?","Where Are You, Christmas?",2023,84.0,"Comedy,Drama,Fantasy",where are you christmas,6.4,727,True,False,False,False,66759141.760000005
1627,1627,tt27542956,tvMovie,My Christmas Hero,My Christmas Hero,2023,90.0,"Family,Romance",my christmas hero,6.9,310,True,False,False,False,40802698.050000004
1628,1628,tt27550984,movie,Heart for the Holidays,Heart for the Holidays,2023,,Drama,heart for the holidays,6.7,22,False,False,False,True,5137444.760000001
1629,1629,tt27557250,tvMovie,Take Me Back for Christmas,Take Me Back for Christmas,2023,84.0,"Comedy,Romance",take me back for christmas,7.1,840,True,False,False,False,38304164.879999995
1630,1630,tt27558065,tvMovie,Creating Christmas,Creating Christmas,2023,,Romance,creating christmas,4.9,19,True,False,False,False,3638882.1
1631,1631,tt27563124,tvMovie,The Heiress of Christmas,The Heiress of Christmas,2023,88.0,"Comedy,Drama,Romance",the heiress of christmas,7.3,24,True,False,False,False,9019698.23
1632,1632,tt27649527,movie,Christmas with Jerks,Christmas with Jerks,2023,86.0,"Comedy,Romance",christmas with jerks,8.6,23,True,False,False,False,114674128.6
1633,1633,tt27664086,movie,A Christmas Vintage,A Christmas Vintage,2023,,Romance,a christmas vintage,5.7,177,True,False,False,False,73763267.37
1634,1634,tt27695431,tvMovie,Me and Mr. Christmas,Mr. Christmas,2023,,Romance,me and mr christmas,5.9,62,True,False,False,False,42001617.97
1635,1635,tt27698813,tvMovie,A World Record Christmas,A World Record Christmas,2023,84.0,Drama,a world record christmas,7.0,508,True,False,False,False,37721985.0
1636,1636,tt27716649,tvMovie,So Fly Christmas,So Fly Christmas,2023,92.0,,so fly christmas,8.6,36,True,False,False,False,10056840.860000001
1637,1637,tt27728751,tvMovie,Christmas Casanova,Christmas Casanova,2023,89.0,Romance,christmas casanova,5.9,138,True,False,False,False,50788231.32000001
1638,1638,tt27773299,tvMovie,The Fabric of Christmas,The Fabric of Christmas,2023,91.0,Romance,the fabric of christmas,6.3,124,True,False,False,False,66059345.52
1639,1639,tt27774522,movie,A Christmas Frequency,A Christmas Frequency,2023,,Romance,a christmas frequency,5.1,166,True,False,False,False,68489823.72
1640,1640,tt27804299,movie,The Christmas Classic,The Christmas Classic,2023,86.0,"Comedy,Romance",the christmas classic,6.4,43,True,False,False,False,4761144.32
1641,1641,tt27813285,tvMovie,Mystic Christmas,Mystic Christmas,2023,84.0,Romance,mystic christmas,6.4,713,True,False,False,False,81598714.88
1642,1642,tt27911907,tvMovie,Flipping for Christmas,Flipping for Christmas,2023,90.0,Romance,flipping for christmas,5.9,596,True,False,False,False,60769914.45
1643,1643,tt27915407,tvMovie,Twas the Text Before Christmas,Twas the Text Before Christmas,2023,,Romance,twas the text before christmas,7.1,473,True,False,False,False,87500034.35
1644,1644,tt27975905,tvMovie,Paris Christmas Waltz,Paris Christmas Waltz,2023,,"Drama,Romance",paris christmas waltz,7.2,311,True,False,False,False,60833341.44
1645,1645,tt28015185,movie,Christmas Ringer,Christmas Ringer,2023,,Romance,christmas ringer,9.2,21,True,False,False,False,95783768.63999999
1646,1646,tt28077855,tvMovie,A Royal Christmas Crush,A Royal Christmas Crush,2023,120.0,Romance,a royal christmas crush,5.5,667,True,False,False,False,21511339.3
1647,1647,tt28083244,tvMovie,Country Hearts Christmas,Country Hearts Christmas,2023,,Romance,country hearts christmas,6.1,59,True,False,False,False,32880108.979999997
1648,1648,tt28152535,tvMovie,Christmas on Windmill Way,Christmas on Windmill Way,2023,,,christmas on windmill way,6.2,138,True,False,False,False,37291999.32
1649,1649,tt28152545,tvMovie,A Dash of Christmas,Christmas Bake-Off,2023,,,a dash of christmas,6.6,318,True,False,False,False,57682098.54
1650,1650,tt28155419,tvMovie,Christmas on the Alpaca Farm,Christmas on the Alpaca Farm,2023,,Romance,christmas on the alpaca farm,5.8,61,True,False,False,False,76509589.3
1651,1651,tt2815664,tvMovie,SuicideGirls: UK Holiday,SuicideGirls: UK Holiday,2013,,Documentary,suicidegirls uk holiday,7.6,35,False,False,False,True,13047037.799999999
1652,1652,tt28188089,tvMovie,A Royal Date for Christmas,A Royal Christmas Romance,2023,,,a royal date for christmas,6.4,208,True,False,False,False,23223998.72
1653,1653,tt2821426,movie,Christmas in a Day,Christmas in a Day,2013,,Documentary,christmas in a day,7.2,59,True,False,False,False,55256651.28
1654,1654,tt28237077,tvMovie,A Merry Scottish Christmas,A Merry Scottish Christmas,2023,120.0,"Comedy,Drama",a merry scottish christmas,6.7,1130,True,False,False,False,80090113.61000001
1655,1655,tt28256240,movie,The Christmas Venue,The Christmas Venue,2023,84.0,"Family,Romance",the christmas venue,5.1,144,True,False,False,False,39823520.339999996
1656,1656,tt28328849,movie,Blessings of Christmas,Blessings of Christmas,2023,,"Drama,Family",blessings of christmas,6.9,250,True,False,False,False,79147034.42999999
1657,1657,tt2833108,video,Friendly Monsters: A Monster Christmas,Friendly Monsters: A Monster Christmas,1994,26.0,"Animation,Family,Short",friendly monsters a monster christmas,6.8,18,True,False,False,False,85483656.8
1658,1658,tt28364747,movie,The Christmas Break,The Christmas Break,2023,99.0,Comedy,the christmas break,5.4,38,True,False,False,False,60831764.64
1659,1659,tt28374407,tvMovie,A Christmas for the Ages,A Christmas for the Ages,2023,,,a christmas for the ages,5.8,164,True,False,False,False,45503472.54
1660,1660,tt2838678,tvMovie,A Royal Christmas,A Royal Christmas,2014,90.0,"Comedy,Family,Romance",a royal christmas,6.5,4852,True,False,False,False,84309635.8
1661,1661,tt28406621,movie,Hank's Christmas Wish,Hank's Christmas Wish,2023,,Family,hanks christmas wish,4.7,16,True,False,False,False,35898186.4
1662,1662,tt28421048,tvMovie,Christmas in Scotland,Christmas in Scotland,2023,86.0,Romance,christmas in scotland,5.6,143,True,False,False,False,21203063.279999997
1663,1663,tt28428635,tvMovie,Just Like a Christmas Movie,Just Like a Christmas Movie,2023,89.0,Comedy,just like a christmas movie,6.8,37,True,False,False,False,63737828.67999999
1664,1664,tt2844004,movie,Holidays,Holidays,2010,84.0,"Documentary,History",holidays,6.9,10,False,False,False,True,37447624.11000001
1665,1665,tt28503022,movie,Holiday,Holiday,2023,102.0,Thriller,holiday,6.7,20,False,False,False,True,61495474.300000004
1666,1666,tt28504093,tvMovie,A Christmas Blessing,A Christmas Blessing,2023,75.0,Family,a christmas blessing,4.4,36,True,False,False,False,18783643.12
1667,1667,tt28505029,tvMovie,A Very English Christmas,A Very English Christmas,2023,,Romance,a very english christmas,5.2,107,True,False,False,False,60247750.68000001
1668,1668,tt28506794,tvMovie,Jones Family Christmas,Jones Family Christmas,2023,97.0,Comedy,jones family christmas,5.9,85,True,False,False,False,21994514.42
1669,1669,tt2857720,movie,A Bulldog for Christmas,A Bulldog for Christmas,2013,83.0,"Comedy,Drama,Family",a bulldog for christmas,3.8,112,True,False,False,False,12598972.2
1670,1670,tt28651158,tvMovie,Ms. Christmas Comes to Town,Ms. Christmas Comes to Town,2023,84.0,Romance,ms christmas comes to town,6.8,585,True,False,False,False,77433677.39999999
1671,1671,tt28664948,movie,The Taste of Christmas,El sabor de la Navidad,2023,100.0,"Comedy,Drama",the taste of christmas,6.9,46,True,False,False,False,42000535.29
1672,1672,tt28668784,tvMovie,Merry Magic Christmas,Merry Magic Christmas,2023,88.0,Romance,merry magic christmas,5.5,97,True,False,False,False,13577501.3
1673,1673,tt28669205,tvMovie,A Vineyard Christmas,A Vineyard Christmas,2023,,Romance,a vineyard christmas,7.4,29,True,False,False,False,95029377.72000001
1674,1674,tt28711128,movie,The Christmas Pledge,The Christmas Pledge,2023,99.0,Romance,the christmas pledge,4.9,72,True,False,False,False,34357304.52
1675,1675,tt29007820,tvMovie,Christmas at the Chalet,Christmas at the Chalet,2023,84.0,Romance,christmas at the chalet,6.6,289,True,False,False,False,53817015.12
1676,1676,tt2907922,tvMovie,Christmas with Tucker,Christmas with Tucker,2013,87.0,"Drama,Family",christmas with tucker,6.7,698,True,False,False,False,43666115.690000005
1677,1677,tt29144851,tvMovie,How to Fall in Love by Christmas,How to Fall in Love by Christmas,2023,90.0,Romance,how to fall in love by christmas,6.0,218,True,False,False,False,42328939.2
1678,1678,tt29231347,tvMovie,A Heidelberg Holiday,A Heidelberg Holiday,2023,88.0,"Family,Romance",a heidelberg holiday,6.8,623,False,False,False,True,57144899.559999995
1679,1679,tt29233347,tvMovie,Christmas in Notting Hill,Christmas in Notting Hill,2023,84.0,Romance,christmas in notting hill,6.4,628,True,False,False,False,15826945.280000001
1680,1680,tt29233518,tvMovie,My Norwegian Holiday,My Norwegian Holiday,2023,,Romance,my norwegian holiday,7.6,644,False,False,False,True,22271160.08
1681,1681,tt29233535,tvMovie,Holiday Road,Holiday Road,2023,,Romance,holiday road,7.3,710,False,False,False,True,10590702.76
1682,1682,tt29258080,tvMovie,Under the Christmas Sky,Under the Christmas Sky,2023,85.0,"Comedy,Drama,Romance",under the christmas sky,5.8,558,True,False,False,False,56949014.48
1683,1683,tt29270965,tvMovie,Journey to Christmas,Journey to Christmas,2023,,"Drama,Family,Romance",journey to christmas,6.8,300,True,False,False,False,16751557.919999998
1684,1684,tt2928084,movie,Christmas Rose,Sing dan mooi gwai,2013,90.0,"Crime,Drama,Mystery",christmas rose,5.9,457,True,False,False,False,6963095.63
1685,1685,tt29312035,tvMovie,Mom's Christmas Boyfriend,Mom's Christmas Boyfriend,2023,,Romance,moms christmas boyfriend,5.4,22,True,False,False,False,68443598.7
1686,1686,tt29353026,tvMovie,My Christmas Guide,My Christmas Guide,2023,84.0,Romance,my christmas guide,7.2,720,True,False,False,False,1483951.68
1687,1687,tt29378386,tvMovie,Christmas Island,Christmas Island,2023,84.0,Romance,christmas island,6.7,939,True,False,False,False,90385990.88000001
1688,1688,tt29379064,tvMovie,Ladies of the '80s: A Divas Christmas,Ladies of the '80s: A Divas Christmas,2023,85.0,"Comedy,Romance",ladies of the 80s a divas christmas,5.4,160,True,False,False,False,874979.2800000001
1689,1689,tt29381734,tvMovie,Christmas Island,Christmas Island,2023,,Romance,christmas island,8.0,24,True,False,False,False,5866482.4
1690,1690,tt29392874,tvMovie,Christmas by Design,Christmas by Design,2023,84.0,"Comedy,Drama,Romance",christmas by design,6.1,591,True,False,False,False,4232157.43
1691,1691,tt29426286,tvMovie,Our Christmas Wedding,Our Christmas Wedding,2023,,Romance,our christmas wedding,4.6,150,True,False,False,False,15810090.979999999
1692,1692,tt2946610,movie,Christmas at Draculas,Christmas at Draculas,2015,,"Comedy,Drama,Horror",christmas at draculas,6.5,10,True,False,False,False,47011983.85
1693,1693,tt29483952,movie,Destined 2: Christmas Once More,Destined 2: Christmas Once More,2023,,Family,destined 2 christmas once more,6.6,238,True,False,False,False,29816807.459999997
1694,1694,tt29484424,tvMovie,Bringing Christmas Home,Bringing Christmas Home,2023,,Drama,bringing christmas home,7.2,353,True,False,False,False,81066624.48
1695,1695,tt29499132,tvMovie,Navigating Christmas,Navigating Christmas,2023,,Romance,navigating christmas,6.5,601,True,False,False,False,1435550.3499999999
1696,1696,tt29499210,tvMovie,Holiday Hotline,Holiday Hotline,2023,,Romance,holiday hotline,6.9,771,False,False,False,True,62107748.010000005
1697,1697,tt29513309,tvMovie,Our Christmas Mural,Our Christmas Mural,2023,84.0,Romance,our christmas mural,6.2,323,True,False,False,False,36296135.480000004
1698,1698,tt29513328,tvMovie,Time for Her to Come Home for Christmas,Time for Her to Come Home for Christmas,2023,84.0,Romance,time for her to come home for christmas,6.7,290,True,False,False,False,60984384.9
1699,1699,tt29520836,tvMovie,Everything Christmas,Everything Christmas,2023,85.0,Romance,everything christmas,6.0,606,True,False,False,False,1536013.2000000002
1700,1700,tt29536228,movie,EXmas,EXmas,2023,93.0,Comedy,exmas,5.7,2513,True,False,False,False,53357672.07
1701,1701,tt2955096,movie,Happy Christmas,Happy Christmas,2014,82.0,"Comedy,Drama",happy christmas,5.4,8701,True,False,False,False,64203150.42000001
1702,1702,tt29593677,tvMovie,A Not So Royal Christmas,A Not So Royal Christmas,2023,84.0,Romance,a not so royal christmas,6.1,316,True,False,False,False,35009211.5
1703,1703,tt29593706,tvMovie,Christmas with a Kiss,Christmas with a Kiss,2023,,Romance,christmas with a kiss,6.1,141,True,False,False,False,5221839.7299999995
1704,1704,tt29624046,tvMovie,A Christmas Serenade,A Christmas Serenade,2023,,Romance,a christmas serenade,5.3,36,True,False,False,False,54952456.4
1705,1705,tt2964654,tvMovie,Finding Christmas,Finding Christmas,2013,120.0,"Drama,Romance",finding christmas,6.4,2071,True,False,False,False,14736339.200000001
1706,1706,tt2966312,tvMovie,Christmas Eve Dinner,La nuit du réveillon,2011,90.0,"Crime,Drama,Thriller",christmas eve dinner,5.8,44,True,False,False,False,38484765.52
1707,1707,tt29721553,tvMovie,Strawberry Shortcake's Perfect Holiday,Strawberry Shortcake's Perfect Holiday,2023,45.0,Family,strawberry shortcakes perfect holiday,7.3,10,False,False,False,True,14702438.709999999
1708,1708,tt2979338,movie,Tin Holiday,Tin Holiday,2018,90.0,"Adventure,Comedy,Drama",tin holiday,7.9,28,False,False,False,True,27964022.630000003
1709,1709,tt29896146,tvMovie,Christmas Keepsake,Christmas Keepsake,2023,,Romance,christmas keepsake,6.3,333,True,False,False,False,19165543.74
1710,1710,tt2990140,movie,The Christmas Chronicles,The Christmas Chronicles,2018,104.0,"Adventure,Comedy,Family",the christmas chronicles,7.0,80002,True,False,False,False,34184049.199999996
1711,1711,tt29904237,movie,Merry Mystery Christmas,Merry Mystery Christmas,2023,84.0,Romance,merry mystery christmas,6.2,53,True,False,False,False,79997025.2
1712,1712,tt2993674,tvMovie,Christmas on the Bayou,Christmas on the Bayou,2013,86.0,"Drama,Romance",christmas on the bayou,6.2,1440,True,False,False,False,53956928.480000004
1713,1713,tt3003470,movie,Christmas for a Dollar,Christmas for a Dollar,2013,101.0,"Drama,Family",christmas for a dollar,6.9,681,True,False,False,False,72444464.13
1714,1714,tt3004544,tvMovie,Pete's Christmas,Pete's Christmas,2013,86.0,"Comedy,Drama,Family",petes christmas,6.0,2005,True,False,False,False,49078280.400000006
1715,1715,tt3004720,tvMovie,Coming Home for Christmas,Coming Home for Christmas,2013,87.0,Family,coming home for christmas,5.7,844,True,False,False,False,48978636.81
1716,1716,tt3012526,movie,A Very Larry Christmas,A Very Larry Christmas,2013,82.0,Comedy,a very larry christmas,6.3,47,True,False,False,False,36979183.08
1717,1717,tt3015110,tvMovie,Christmas in the City,Christmas in the City,2013,87.0,"Comedy,Drama,Family",christmas in the city,5.7,1621,True,False,False,False,31415757.480000004
1718,1718,tt3019796,movie,Nicholas on Holiday,Les vacances du petit Nicolas,2014,97.0,"Comedy,Family",nicholas on holiday,6.2,3422,False,False,False,True,37888841.080000006
1719,1719,tt3025744,movie,Wings of Christmas,Krídla Vánoc,2013,110.0,"Drama,Romance",wings of christmas,5.9,182,True,False,False,False,24809308.84
1720,1720,tt3042886,movie,Christmas Ride,Christmas Ride,2013,108.0,"Comedy,Drama,Family",christmas ride,6.2,22,True,False,False,False,33626097.42
1721,1721,tt3043594,tvMovie,Kristin's Christmas Past,Kristin's Christmas Past,2013,86.0,"Adventure,Comedy,Family",kristins christmas past,6.2,1260,True,False,False,False,40793777.300000004
1722,1722,tt3059826,video,Electric Holiday,Electric Holiday,2012,5.0,"Animation,Short",electric holiday,5.5,44,False,False,False,True,64483929.95
1723,1723,tt3068466,tvMovie,Christmas Belle,Christmas Belle,2013,85.0,"Drama,Family,Romance",christmas belle,5.1,2091,True,False,False,False,18870747.15
1724,1724,tt3072182,tvMovie,Christmas in Conway,Christmas in Conway,2013,97.0,"Drama,Romance",christmas in conway,6.7,2044,True,False,False,False,19786742.840000004
1725,1725,tt3074118,movie,Christmas Tears,Christmas Tears,2014,77.0,"Drama,Family,Fantasy",christmas tears,6.5,15,True,False,False,False,56852596.45
1726,1726,tt3076718,tvMovie,A Country Christmas Story,A Country Christmas Story,2013,120.0,"Drama,Family,Musical",a country christmas story,6.3,656,True,False,False,False,56682298.25999999
1727,1727,tt3101386,tvMovie,The Christmas Spirit,The Christmas Spirit,2013,84.0,"Comedy,Drama,Romance",the christmas spirit,5.8,1050,True,False,False,False,69279207.22
1728,1728,tt3118746,tvMovie,A Snow Globe Christmas,A Snow Globe Christmas,2013,89.0,"Comedy,Drama,Family",a snow globe christmas,5.4,1261,True,False,False,False,63753781.32000001
1729,1729,tt3120508,video,Alone for Christmas,Alone for Christmas,2013,87.0,"Action,Comedy,Family",alone for christmas,3.3,752,True,False,False,False,18981243.599999998
1730,1730,tt3131532,tvMovie,Catch a Christmas Star,Catch a Christmas Star,2013,84.0,"Comedy,Drama,Family",catch a christmas star,6.2,1882,True,False,False,False,14902944.959999999
1731,1731,tt3138040,video,Scooby-Doo: 13 Spooky Tales - Holiday Chills and Thrills,Scooby-Doo: 13 Spooky Tales - Holiday Chills and Thrills,2012,286.0,"Animation,Comedy,Family",scoobydoo 13 spooky tales  holiday chills and thrills,7.6,95,False,False,False,True,103099375.48
1732,1732,tt3162180,movie,6 Hours to Christmas,6 Hours to Christmas,2010,128.0,Drama,6 hours to christmas,5.8,11,True,False,False,False,72784398.36
1733,1733,tt3169000,tvMovie,Hats Off to Christmas!,Hats Off to Christmas!,2013,85.0,"Drama,Romance",hats off to christmas,5.9,1901,True,False,False,False,14101987.66
1734,1734,tt3188768,movie,Holidays in the Sun,Atomski zdesna,2014,94.0,Drama,holidays in the sun,5.6,1065,False,False,False,True,9593444.0
1735,1735,tt3207076,video,VeggieTales: Merry Larry and the True Light of Christmas,VeggieTales: Merry Larry and the True Light of Christmas,2013,46.0,"Animation,Comedy,Family",veggietales merry larry and the true light of christmas,6.9,91,True,False,False,False,3874755.03
1736,1736,tt3210376,tvMovie,Holiday Road Trip,Holiday Road Trip,2013,88.0,"Comedy,Drama,Romance",holiday road trip,5.4,630,False,False,False,True,62189028.18
1737,1737,tt3210602,tvMovie,All I Want for Christmas,All I Want for Christmas,2013,92.0,"Comedy,Family",all i want for christmas,5.2,735,True,False,False,False,2131974.52
1738,1738,tt3226430,movie,A Christmas Wedding,A Christmas Wedding,2013,80.0,Comedy,a christmas wedding,3.9,69,True,False,False,False,4619187.69
1739,1739,tt3238996,movie,A Wonderful Christmas Time,A Wonderful Christmas Time,2014,85.0,Comedy,a wonderful christmas time,5.5,130,True,False,False,False,15417805.7
1740,1740,tt3255590,movie,El Camino Christmas,El Camino Christmas,2017,89.0,"Comedy,Crime,Western",el camino christmas,5.7,10269,True,False,False,False,27457105.77
1741,1741,tt3256812,movie,A Belle for Christmas,A Belle for Christmas,2014,91.0,"Comedy,Drama,Family",a belle for christmas,4.7,552,True,False,False,False,11148962.120000001
1742,1742,tt3268828,tvMovie,Lady Gaga & the Muppets' Holiday Spectacular,Lady Gaga & the Muppets' Holiday Spectacular,2013,90.0,"Comedy,Family,Music",lady gaga  the muppets holiday spectacular,5.2,649,False,False,False,True,44333217.239999995
1743,1743,tt3270636,movie,Headed South for Christmas,Headed South for Christmas,2013,64.0,Comedy,headed south for christmas,6.3,83,True,False,False,False,16396249.589999998
1744,1744,tt3274632,tvMovie,Guess Who's Coming to Christmas,Guess Who's Coming to Christmas,2013,90.0,"Comedy,Romance",guess whos coming to christmas,5.8,845,True,False,False,False,6692356.1
1745,1745,tt3289944,tvMovie,The Christmas Ornament,The Christmas Ornament,2013,83.0,Romance,the christmas ornament,6.8,2151,True,False,False,False,61768598.32
1746,1746,tt3294206,movie,Casper and Emma's Wonderful Christmas,Karsten og Petras vidunderlige jul,2014,73.0,Family,casper and emmas wonderful christmas,5.6,114,True,False,False,False,21036774.08
1747,1747,tt3294662,tvMovie,Mouse and Mole at Christmas Time,Mouse and Mole at Christmas Time,2013,28.0,"Animation,Family",mouse and mole at christmas time,6.4,44,True,False,False,False,5298219.5200000005
1748,1748,tt3302348,movie,The Christmas Colt,The Christmas Colt,2013,85.0,"Drama,Family",the christmas colt,3.7,78,True,False,False,False,37899383.42
1749,1749,tt3307848,video,It's a Hi-5 Christmas,It's a Hi-5 Christmas,2005,54.0,Family,its a hi5 christmas,7.6,13,True,False,False,False,98424982.55999999
1750,1750,tt3310268,video,The Lady Bruins Christmas Slumber Party,The Lady Bruins Christmas Slumber Party,2013,23.0,"Horror,Short",the lady bruins christmas slumber party,6.7,10,True,False,False,False,51659385.87
1751,1751,tt3326892,movie,Christmas in Hollywood,Christmas in Hollywood,2014,85.0,Adventure,christmas in hollywood,4.3,51,True,False,False,False,24954833.279999997
1752,1752,tt3327140,tvMovie,A Christmas Blessing,A Christmas Blessing,2013,,Drama,a christmas blessing,6.9,225,True,False,False,False,42574286.85
1753,1753,tt3328510,video,Scooby-Doo! Haunted Holidays,Scooby-Doo! Haunted Holidays,2012,22.0,"Adventure,Animation,Comedy",scoobydoo haunted holidays,6.7,832,False,False,False,True,48312024.330000006
1754,1754,tt3338444,movie,Dollywood's a Christmas Carol,Dollywood's a Christmas Carol,2013,45.0,Musical,dollywoods a christmas carol,7.1,34,True,False,False,False,59584135.78
1755,1755,tt3341268,tvMovie,The Twelve Trees of Christmas,The Twelve Trees of Christmas,2013,87.0,"Drama,Family,Mystery",the twelve trees of christmas,5.8,924,True,False,False,False,2683053.32
1756,1756,tt3361702,tvMovie,All I Want for Christmas,All I Want for Christmas,2014,86.0,"Comedy,Family",all i want for christmas,5.0,136,True,False,False,False,18360842.5
1757,1757,tt3395648,movie,Christmas at Rosemont,Rosemont,2015,95.0,Drama,christmas at rosemont,6.7,880,True,False,False,False,2579104.0300000003
1758,1758,tt3396114,movie,The Christmas Trap,Christmas in the Heartland,2018,112.0,"Comedy,Drama,Family",the christmas trap,5.8,1611,True,False,False,False,2949721.0799999996
1759,1759,tt3407630,movie,Dismembering Christmas,Dismembering Christmas,2015,74.0,Horror,dismembering christmas,4.1,222,True,False,False,False,22581685.209999997
1760,1760,tt3409640,movie,Christmas Cruelty!,O'Hellige Jul!,2013,96.0,Horror,christmas cruelty,4.6,280,True,False,False,False,29028085.179999996
1761,1761,tt3438088,tvMovie,Greatest Ever Christmas Movies,Greatest Ever Christmas Movies,2013,165.0,Documentary,greatest ever christmas movies,5.8,21,True,False,False,False,5656717.38
1762,1762,tt3449158,video,Jubilee and Elmer Holiday Adventures: Special Edition,Jubilee and Elmer Holiday Adventures: Special Edition,2013,29.0,"Animation,Short",jubilee and elmer holiday adventures special edition,9.0,22,False,False,False,True,116922899.7
1763,1763,tt3458194,tvMovie,Marry Me for Christmas,Marry Me for Christmas,2013,120.0,"Comedy,Romance",marry me for christmas,5.4,375,True,False,False,False,41938905.06
1764,1764,tt3482032,movie,Christmas with the Karountzoses,Christmas with the Karountzoses,2015,110.0,Comedy,christmas with the karountzoses,6.3,108,True,False,False,False,42892405.29
1765,1765,tt3493870,movie,Family Holiday,Vacaciones en Familia,2014,90.0,Drama,family holiday,5.3,69,False,False,False,True,65128277.25999999
1766,1766,tt3503454,movie,Christmas All Over Again,Christmas All Over Again,2016,78.0,"Comedy,Family",christmas all over again,3.7,306,True,False,False,False,16744544.62
1767,1767,tt3509662,movie,Holiday,Feriado,2014,82.0,Drama,holiday,5.8,427,False,False,False,True,16932169.099999998
1768,1768,tt3545504,movie,The Christmas King: In Full Armor,Julekongen,2015,93.0,"Adventure,Family,Fantasy",the christmas king in full armor,5.3,265,True,False,False,False,29056587.5
1769,1769,tt3562266,movie,Christmas in Palm Springs,Christmas in Palm Springs,2014,84.0,Comedy,christmas in palm springs,5.0,484,True,False,False,False,46228463.0
